name: model.layers.0.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 7.109858989715576
name: model.layers.27.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.293392181396484
name: model.layers.27.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.090082168579102
name: model.layers.28.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.258750915527344
name: model.layers.28.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.141892433166504
name: model.layers.29.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.421562194824219
name: model.layers.29.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.162335395812988
name: model.layers.30.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.435199737548828
name: model.layers.30.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.168153762817383
name: model.layers.31.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.502655029296875
name: model.layers.31.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.297691345214844
name: model.layers.32.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.077192306518555
name: model.layers.32.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.805429458618164
name: model.layers.33.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.043383598327637
name: model.layers.33.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.012810707092285
name: model.layers.34.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.195000648498535
name: model.layers.34.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.185977935791016
name: model.layers.35.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.460638999938965
name: model.layers.35.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.436131477355957
name: model.layers.36.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.650200843811035
name: model.layers.36.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.649153709411621
name: model.layers.37.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.128619194030762
name: model.layers.37.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.845685005187988
name: model.layers.38.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.511592864990234
name: model.layers.38.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.445313453674316
name: model.layers.39.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.885969161987305
name: model.layers.39.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.183816909790039
name: model.layers.40.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.879125595092773
name: model.layers.40.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.356148719787598
name: model.layers.41.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 13.346773147583008
name: model.layers.41.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.266128540039062
name: model.layers.42.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.720139503479004
name: model.layers.42.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.181416511535645
name: model.layers.43.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.658991813659668
name: model.layers.43.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.169048309326172
name: model.layers.44.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.610238075256348
name: model.layers.44.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.3468599319458
name: model.layers.45.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.984930038452148
name: model.layers.45.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.34311294555664
name: model.layers.46.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.702672958374023
name: model.layers.46.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.103405952453613
name: model.layers.47.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.169130325317383
name: model.layers.47.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.950611114501953
name: model.layers.48.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.883874893188477
name: model.layers.48.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.681147575378418
name: model.layers.49.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.599400520324707
name: model.layers.49.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.391212463378906
name: model.layers.50.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.280298233032227
name: model.layers.50.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.273994445800781
name: model.layers.51.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.728731155395508
name: model.layers.51.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.238682746887207
name: model.layers.52.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.941465377807617
name: model.layers.52.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.983757972717285
name: model.layers.53.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.284341812133789
name: model.layers.53.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.806600570678711
name: model.layers.54.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.134458541870117
name: model.layers.54.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.71588134765625
name: model.layers.55.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.09787654876709
name: model.layers.55.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.628264427185059
name: model.layers.56.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.00032901763916
name: model.layers.56.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.564035415649414
name: model.layers.57.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.006267547607422
name: model.layers.57.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.571982383728027
name: model.layers.58.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 9.554314613342285
name: model.layers.58.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.610824584960938
name: model.layers.59.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.219927787780762
name: model.layers.59.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.037642478942871
name: model.layers.60.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.469554901123047
name: model.layers.60.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.355995178222656
name: model.layers.61.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.625576972961426
name: model.layers.61.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.418144226074219
name: model.layers.62.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.629449844360352
name: model.layers.62.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.58840560913086
name: model.layers.63.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.993509292602539
name: model.layers.63.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 13.580188751220703
name: model.layers.0.self_attn.q_proj.weight, type: torch.int8, ratio: 0.024636564776301384, diff: 2492.59814453125, norm: 101174.7421875
name: model.layers.0.self_attn.k_proj.weight, type: torch.int8, ratio: 0.021055569872260094, diff: 1120.2066650390625, norm: 53202.390625
name: model.layers.0.self_attn.v_proj.weight, type: torch.int8, ratio: 0.01695185899734497, diff: 1131.268798828125, norm: 66734.203125
name: model.layers.0.self_attn.o_proj.weight, type: torch.int8, ratio: 0.017052123323082924, diff: 2340.341064453125, norm: 137246.3125
name: model.layers.0.mlp.gate_proj.weight, type: torch.int8, ratio: 0.02773013897240162, diff: 5692.431640625, norm: 205279.59375
name: model.layers.0.mlp.up_proj.weight, type: torch.int8, ratio: 0.025144144892692566, diff: 5703.9375, norm: 226849.53125
name: model.layers.1.self_attn.q_proj.weight, type: torch.int8, ratio: 0.06790557503700256, diff: 1723.5240478515625, norm: 25381.185546875
name: model.layers.1.self_attn.k_proj.weight, type: torch.int8, ratio: 0.05777185782790184, diff: 852.9214477539062, norm: 14763.6142578125
name: model.layers.1.self_attn.v_proj.weight, type: torch.int8, ratio: 0.04254564642906189, diff: 1030.355224609375, norm: 24217.642578125
name: model.layers.1.self_attn.o_proj.weight, type: torch.int8, ratio: 0.017546258866786957, diff: 2368.10498046875, norm: 134963.53125
name: model.layers.1.mlp.gate_proj.weight, type: torch.int8, ratio: 0.07465357333421707, diff: 3822.9951171875, norm: 51209.80859375
name: model.layers.1.mlp.up_proj.weight, type: torch.int8, ratio: 0.06902696937322617, diff: 4662.07177734375, norm: 67539.859375
name: model.layers.2.self_attn.q_proj.weight, type: torch.int8, ratio: 0.06629712879657745, diff: 2264.733642578125, norm: 34160.359375
name: model.layers.2.self_attn.k_proj.weight, type: torch.int8, ratio: 0.06562526524066925, diff: 1029.0301513671875, norm: 15680.396484375
name: model.layers.2.self_attn.v_proj.weight, type: torch.int8, ratio: 0.03193356469273567, diff: 1091.093994140625, norm: 34167.62109375
name: model.layers.2.self_attn.o_proj.weight, type: torch.int8, ratio: 0.015550141222774982, diff: 2289.822021484375, norm: 147254.09375
name: model.layers.2.mlp.gate_proj.weight, type: torch.int8, ratio: 0.05312527343630791, diff: 3705.935302734375, norm: 69758.421875
name: model.layers.2.mlp.up_proj.weight, type: torch.int8, ratio: 0.053498245775699615, diff: 5156.45166015625, norm: 96385.4375
name: model.layers.3.self_attn.q_proj.weight, type: torch.int8, ratio: 0.04696901887655258, diff: 2406.357666015625, norm: 51232.87109375
name: model.layers.3.self_attn.k_proj.weight, type: torch.int8, ratio: 0.05113633722066879, diff: 1079.9925537109375, norm: 21119.865234375
name: model.layers.3.self_attn.v_proj.weight, type: torch.int8, ratio: 0.030241772532463074, diff: 1097.5377197265625, norm: 36292.109375
name: model.layers.3.self_attn.o_proj.weight, type: torch.int8, ratio: 0.014669605530798435, diff: 2240.191162109375, norm: 152709.703125
name: model.layers.3.mlp.gate_proj.weight, type: torch.int8, ratio: 0.048380229622125626, diff: 4159.95751953125, norm: 85984.65625
name: model.layers.3.mlp.up_proj.weight, type: torch.int8, ratio: 0.038211047649383545, diff: 5158.6728515625, norm: 135004.75
name: model.layers.4.self_attn.q_proj.weight, type: torch.int8, ratio: 0.04235797002911568, diff: 2292.34912109375, norm: 54118.484375
name: model.layers.4.self_attn.k_proj.weight, type: torch.int8, ratio: 0.044269002974033356, diff: 1026.734130859375, norm: 23193.0703125
name: model.layers.4.self_attn.v_proj.weight, type: torch.int8, ratio: 0.026407767087221146, diff: 1033.5003662109375, norm: 39136.2265625
name: model.layers.4.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013570180162787437, diff: 2136.487060546875, norm: 157439.84375
name: model.layers.4.mlp.gate_proj.weight, type: torch.int8, ratio: 0.040286414325237274, diff: 4366.48583984375, norm: 108386.0625
name: model.layers.4.mlp.up_proj.weight, type: torch.int8, ratio: 0.03031861037015915, diff: 5060.09423828125, norm: 166897.296875
name: model.layers.5.self_attn.q_proj.weight, type: torch.int8, ratio: 0.031689465045928955, diff: 2166.219482421875, norm: 68357.71875
name: model.layers.5.self_attn.k_proj.weight, type: torch.int8, ratio: 0.03193414956331253, diff: 969.21826171875, norm: 30350.52734375
name: model.layers.5.self_attn.v_proj.weight, type: torch.int8, ratio: 0.024597126990556717, diff: 973.8536987304688, norm: 39592.171875
name: model.layers.5.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013000537641346455, diff: 2107.300048828125, norm: 162093.296875
name: model.layers.5.mlp.gate_proj.weight, type: torch.int8, ratio: 0.04815560206770897, diff: 4308.93310546875, norm: 89479.375
name: model.layers.5.mlp.up_proj.weight, type: torch.int8, ratio: 0.022729383781552315, diff: 4889.6494140625, norm: 215124.59375
name: model.layers.6.self_attn.q_proj.weight, type: torch.int8, ratio: 0.030118770897388458, diff: 2065.177734375, norm: 68567.796875
name: model.layers.6.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02931865304708481, diff: 924.1168823242188, norm: 31519.759765625
name: model.layers.6.self_attn.v_proj.weight, type: torch.int8, ratio: 0.01968049816787243, diff: 935.4640502929688, norm: 47532.5390625
name: model.layers.6.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013556101359426975, diff: 2177.66650390625, norm: 160641.0625
name: model.layers.6.mlp.gate_proj.weight, type: torch.int8, ratio: 0.05239890515804291, diff: 4284.23193359375, norm: 81761.859375
name: model.layers.6.mlp.up_proj.weight, type: torch.int8, ratio: 0.019304174929857254, diff: 4743.8173828125, norm: 245740.484375
name: model.layers.7.self_attn.q_proj.weight, type: torch.int8, ratio: 0.025538545101881027, diff: 1996.165771484375, norm: 78162.859375
name: model.layers.7.self_attn.k_proj.weight, type: torch.int8, ratio: 0.026229681447148323, diff: 893.1298828125, norm: 34050.3515625
name: model.layers.7.self_attn.v_proj.weight, type: torch.int8, ratio: 0.016769446432590485, diff: 910.6074829101562, norm: 54301.58203125
name: model.layers.7.self_attn.o_proj.weight, type: torch.int8, ratio: 0.012882065027952194, diff: 2098.37353515625, norm: 162891.078125
name: model.layers.7.mlp.gate_proj.weight, type: torch.int8, ratio: 0.044261157512664795, diff: 4518.30224609375, norm: 102082.7890625
name: model.layers.7.mlp.up_proj.weight, type: torch.int8, ratio: 0.014745250344276428, diff: 4728.58154296875, norm: 320685.0625
name: model.layers.8.self_attn.q_proj.weight, type: torch.int8, ratio: 0.030405912548303604, diff: 1954.539794921875, norm: 64281.5703125
name: model.layers.8.self_attn.k_proj.weight, type: torch.int8, ratio: 0.029951447620987892, diff: 874.4197998046875, norm: 29194.576171875
name: model.layers.8.self_attn.v_proj.weight, type: torch.int8, ratio: 0.019353315234184265, diff: 886.18505859375, norm: 45789.83203125
name: model.layers.8.self_attn.o_proj.weight, type: torch.int8, ratio: 0.01418212614953518, diff: 2245.5966796875, norm: 158339.921875
name: model.layers.8.mlp.gate_proj.weight, type: torch.int8, ratio: 0.03190529718995094, diff: 4464.33984375, norm: 139924.71875
name: model.layers.8.mlp.up_proj.weight, type: torch.int8, ratio: 0.013119823299348354, diff: 4696.12158203125, norm: 357940.90625
name: model.layers.9.self_attn.q_proj.weight, type: torch.int8, ratio: 0.024704284965991974, diff: 1917.9053955078125, norm: 77634.5234375
name: model.layers.9.self_attn.k_proj.weight, type: torch.int8, ratio: 0.026148708537220955, diff: 856.412841796875, norm: 32751.630859375
name: model.layers.9.self_attn.v_proj.weight, type: torch.int8, ratio: 0.01669115386903286, diff: 874.388916015625, norm: 52386.3671875
name: model.layers.9.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013690092600882053, diff: 2138.558837890625, norm: 156212.15625
name: model.layers.9.mlp.gate_proj.weight, type: torch.int8, ratio: 0.01591484434902668, diff: 4516.7177734375, norm: 283805.34375
name: model.layers.9.mlp.up_proj.weight, type: torch.int8, ratio: 0.012612713500857353, diff: 4650.52783203125, norm: 368717.46875
name: model.layers.10.self_attn.q_proj.weight, type: torch.int8, ratio: 0.019618459045886993, diff: 1908.60791015625, norm: 97286.3359375
name: model.layers.10.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02024129405617714, diff: 854.0322265625, norm: 42192.5703125
name: model.layers.10.self_attn.v_proj.weight, type: torch.int8, ratio: 0.015382309444248676, diff: 867.9642944335938, norm: 56426.13671875
name: model.layers.10.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013645769096910954, diff: 2162.064697265625, norm: 158442.125
name: model.layers.10.mlp.gate_proj.weight, type: torch.int8, ratio: 0.0167494285851717, diff: 4466.13134765625, norm: 266643.8125
name: model.layers.10.mlp.up_proj.weight, type: torch.int8, ratio: 0.012600598856806755, diff: 4617.71142578125, norm: 366467.625
name: model.layers.11.self_attn.q_proj.weight, type: torch.int8, ratio: 0.02608424797654152, diff: 1896.0711669921875, norm: 72690.2734375
name: model.layers.11.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02638448216021061, diff: 848.3106689453125, norm: 32151.87890625
name: model.layers.11.self_attn.v_proj.weight, type: torch.int8, ratio: 0.01879037171602249, diff: 860.0860595703125, norm: 45772.69921875
name: model.layers.11.self_attn.o_proj.weight, type: torch.int8, ratio: 0.014359129592776299, diff: 2233.524658203125, norm: 155547.359375
name: model.layers.11.mlp.gate_proj.weight, type: torch.int8, ratio: 0.01597907766699791, diff: 4497.68603515625, norm: 281473.4375
name: model.layers.11.mlp.up_proj.weight, type: torch.int8, ratio: 0.012390390038490295, diff: 4617.27294921875, norm: 372649.53125
name: model.layers.12.self_attn.q_proj.weight, type: torch.int8, ratio: 0.024271629750728607, diff: 1885.5550537109375, norm: 77685.5546875
name: model.layers.12.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02462111786007881, diff: 843.380126953125, norm: 34254.33984375
name: model.layers.12.self_attn.v_proj.weight, type: torch.int8, ratio: 0.015089343301951885, diff: 869.408447265625, norm: 57617.3828125
name: model.layers.12.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013014587573707104, diff: 2051.577880859375, norm: 157636.796875
name: model.layers.12.mlp.gate_proj.weight, type: torch.int8, ratio: 0.013851937837898731, diff: 4510.79052734375, norm: 325643.28125
name: model.layers.12.mlp.up_proj.weight, type: torch.int8, ratio: 0.01218579150736332, diff: 4585.1689453125, norm: 376271.75
name: model.layers.13.self_attn.q_proj.weight, type: torch.int8, ratio: 0.024485349655151367, diff: 1861.538330078125, norm: 76026.6171875
name: model.layers.13.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02485097385942936, diff: 833.0546264648438, norm: 33522.01171875
name: model.layers.13.self_attn.v_proj.weight, type: torch.int8, ratio: 0.016019050031900406, diff: 849.6287231445312, norm: 53038.64453125
name: model.layers.13.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013626077212393284, diff: 2130.627685546875, norm: 156363.984375
name: model.layers.13.mlp.gate_proj.weight, type: torch.int8, ratio: 0.013824702240526676, diff: 4453.72412109375, norm: 322156.96875
name: model.layers.13.mlp.up_proj.weight, type: torch.int8, ratio: 0.012124705128371716, diff: 4532.00244140625, norm: 373782.5
name: model.layers.14.self_attn.q_proj.weight, type: torch.int8, ratio: 0.02241373434662819, diff: 1843.75048828125, norm: 82259.8515625
name: model.layers.14.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02352754771709442, diff: 823.721435546875, norm: 35010.93359375
name: model.layers.14.self_attn.v_proj.weight, type: torch.int8, ratio: 0.015093919821083546, diff: 845.751708984375, norm: 56032.609375
name: model.layers.14.self_attn.o_proj.weight, type: torch.int8, ratio: 0.012756828218698502, diff: 2053.33154296875, norm: 160959.40625
name: model.layers.14.mlp.gate_proj.weight, type: torch.int8, ratio: 0.013761465437710285, diff: 4429.7412109375, norm: 321894.59375
name: model.layers.14.mlp.up_proj.weight, type: torch.int8, ratio: 0.01207315269857645, diff: 4507.4599609375, norm: 373345.71875
name: model.layers.15.self_attn.q_proj.weight, type: torch.int8, ratio: 0.02169942855834961, diff: 1825.399658203125, norm: 84122.015625
name: model.layers.15.self_attn.k_proj.weight, type: torch.int8, ratio: 0.023173034191131592, diff: 815.1600952148438, norm: 35177.09765625
name: model.layers.15.self_attn.v_proj.weight, type: torch.int8, ratio: 0.013288389891386032, diff: 848.8633422851562, norm: 63880.07421875
name: model.layers.15.self_attn.o_proj.weight, type: torch.int8, ratio: 0.01221182756125927, diff: 1974.6275634765625, norm: 161697.953125
name: model.layers.15.mlp.gate_proj.weight, type: torch.int8, ratio: 0.013985201716423035, diff: 4396.548828125, norm: 314371.5
name: model.layers.15.mlp.up_proj.weight, type: torch.int8, ratio: 0.01211617887020111, diff: 4482.8427734375, norm: 369988.15625
name: model.layers.16.self_attn.q_proj.weight, type: torch.int8, ratio: 0.02558109723031521, diff: 1817.776123046875, norm: 71059.3515625
name: model.layers.16.self_attn.k_proj.weight, type: torch.int8, ratio: 0.026154322549700737, diff: 813.5262451171875, norm: 31104.849609375
name: model.layers.16.self_attn.v_proj.weight, type: torch.int8, ratio: 0.014678566716611385, diff: 842.8374633789062, norm: 57419.6015625
