name: model.layers.0.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 7.10510778427124
name: model.layers.31.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.478535652160645
name: model.layers.31.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.281859397888184
name: model.layers.32.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.05615520477295
name: model.layers.32.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.795454025268555
name: model.layers.33.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.029335975646973
name: model.layers.33.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.001468658447266
name: model.layers.34.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.211833953857422
name: model.layers.34.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.193708419799805
name: model.layers.35.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.468482971191406
name: model.layers.35.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.440885543823242
name: model.layers.36.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.668915748596191
name: model.layers.36.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.668220520019531
name: model.layers.37.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.145586967468262
name: model.layers.37.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.862102508544922
name: model.layers.38.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.49660873413086
name: model.layers.38.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.453401565551758
name: model.layers.39.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.886021614074707
name: model.layers.39.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.179204940795898
name: model.layers.40.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.888555526733398
name: model.layers.40.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.319490432739258
name: model.layers.41.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 13.322657585144043
name: model.layers.41.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.241148948669434
name: model.layers.42.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.709552764892578
name: model.layers.42.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.1821870803833
name: model.layers.43.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.666350364685059
name: model.layers.43.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.161121368408203
name: model.layers.44.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.594549179077148
name: model.layers.44.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.34444522857666
name: model.layers.45.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.970955848693848
name: model.layers.45.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.324165344238281
name: model.layers.46.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.665759086608887
name: model.layers.46.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.059720993041992
name: model.layers.47.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.130254745483398
name: model.layers.47.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.906811714172363
name: model.layers.48.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.8522367477417
name: model.layers.48.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.665412902832031
name: model.layers.49.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.596097946166992
name: model.layers.49.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.392403602600098
name: model.layers.50.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.274489402770996
name: model.layers.50.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.268383026123047
name: model.layers.51.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.710776329040527
name: model.layers.51.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.224532127380371
name: model.layers.52.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.940817832946777
name: model.layers.52.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.98035717010498
name: model.layers.53.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.300145149230957
name: model.layers.53.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.827415466308594
name: model.layers.54.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.151026725769043
name: model.layers.54.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.732163429260254
name: model.layers.55.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.105628967285156
name: model.layers.55.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.632542610168457
name: model.layers.56.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.018759727478027
name: model.layers.56.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.58003044128418
name: model.layers.57.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.020526885986328
name: model.layers.57.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.584829330444336
name: model.layers.58.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 9.5654878616333
name: model.layers.58.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.621166229248047
name: model.layers.59.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.232407569885254
name: model.layers.59.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.051258087158203
name: model.layers.60.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.478970527648926
name: model.layers.60.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.362638473510742
name: model.layers.61.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 10.641018867492676
name: model.layers.61.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.428810119628906
name: model.layers.62.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.637129783630371
name: model.layers.62.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 12.609186172485352
name: model.layers.63.input_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 11.993173599243164
name: model.layers.63.post_attention_layernorm.weight, type: torch.float16, ratio: 0.0, diff: 0.0, norm: 13.64913272857666
name: model.layers.0.self_attn.q_proj.weight, type: torch.int8, ratio: 0.017230359837412834, diff: 1744.6346435546875, norm: 101253.5234375
name: model.layers.0.self_attn.k_proj.weight, type: torch.int8, ratio: 0.01484744530171156, diff: 791.5996704101562, norm: 53315.546875
name: model.layers.0.self_attn.v_proj.weight, type: torch.int8, ratio: 0.01220502145588398, diff: 815.556884765625, norm: 66821.421875
name: model.layers.0.self_attn.o_proj.weight, type: torch.int8, ratio: 0.017060458660125732, diff: 2341.47998046875, norm: 137246.015625
name: model.layers.0.mlp.gate_proj.weight, type: torch.int8, ratio: 0.016837051138281822, diff: 3448.15234375, norm: 204795.5
name: model.layers.0.mlp.up_proj.weight, type: torch.int8, ratio: 0.015411490574479103, diff: 3491.734619140625, norm: 226566.96875
name: model.layers.1.self_attn.q_proj.weight, type: torch.int8, ratio: 0.0313655324280262, diff: 800.0193481445312, norm: 25506.322265625
name: model.layers.1.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02846049889922142, diff: 421.5412292480469, norm: 14811.44921875
name: model.layers.1.self_attn.v_proj.weight, type: torch.int8, ratio: 0.02431870996952057, diff: 586.2456665039062, norm: 24106.775390625
name: model.layers.1.self_attn.o_proj.weight, type: torch.int8, ratio: 0.017549583688378334, diff: 2368.566650390625, norm: 134964.265625
name: model.layers.1.mlp.gate_proj.weight, type: torch.int8, ratio: 0.03902481496334076, diff: 2027.268310546875, norm: 51948.1875
name: model.layers.1.mlp.up_proj.weight, type: torch.int8, ratio: 0.03802899643778801, diff: 2567.5556640625, norm: 67515.734375
name: model.layers.2.self_attn.q_proj.weight, type: torch.int8, ratio: 0.033052537590265274, diff: 1129.2086181640625, norm: 34164.05078125
name: model.layers.2.self_attn.k_proj.weight, type: torch.int8, ratio: 0.03314894437789917, diff: 520.4603881835938, norm: 15700.662109375
name: model.layers.2.self_attn.v_proj.weight, type: torch.int8, ratio: 0.017187444493174553, diff: 587.0289306640625, norm: 34154.51953125
name: model.layers.2.self_attn.o_proj.weight, type: torch.int8, ratio: 0.015564393252134323, diff: 2291.92626953125, norm: 147254.453125
name: model.layers.2.mlp.gate_proj.weight, type: torch.int8, ratio: 0.03668273240327835, diff: 2538.88330078125, norm: 69211.9453125
name: model.layers.2.mlp.up_proj.weight, type: torch.int8, ratio: 0.03619031608104706, diff: 3506.93994140625, norm: 96902.71875
name: model.layers.3.self_attn.q_proj.weight, type: torch.int8, ratio: 0.02675517648458481, diff: 1351.3985595703125, norm: 50509.796875
name: model.layers.3.self_attn.k_proj.weight, type: torch.int8, ratio: 0.029271766543388367, diff: 605.9835205078125, norm: 20701.98046875
name: model.layers.3.self_attn.v_proj.weight, type: torch.int8, ratio: 0.017451217398047447, diff: 633.6260986328125, norm: 36308.41796875
name: model.layers.3.self_attn.o_proj.weight, type: torch.int8, ratio: 0.014695432037115097, diff: 2244.12841796875, norm: 152709.25
name: model.layers.3.mlp.gate_proj.weight, type: torch.int8, ratio: 0.03194187209010124, diff: 2742.950439453125, norm: 85873.1875
name: model.layers.3.mlp.up_proj.weight, type: torch.int8, ratio: 0.02494569681584835, diff: 3359.07958984375, norm: 134655.671875
name: model.layers.4.self_attn.q_proj.weight, type: torch.int8, ratio: 0.027753237634897232, diff: 1495.9388427734375, norm: 53901.41796875
name: model.layers.4.self_attn.k_proj.weight, type: torch.int8, ratio: 0.029079962521791458, diff: 669.5946655273438, norm: 23025.98046875
name: model.layers.4.self_attn.v_proj.weight, type: torch.int8, ratio: 0.017536066472530365, diff: 687.9484252929688, norm: 39230.48828125
name: model.layers.4.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013589822687208652, diff: 2139.587158203125, norm: 157440.40625
name: model.layers.4.mlp.gate_proj.weight, type: torch.int8, ratio: 0.02715492807328701, diff: 2956.677978515625, norm: 108881.8203125
name: model.layers.4.mlp.up_proj.weight, type: torch.int8, ratio: 0.020640956237912178, diff: 3446.462890625, norm: 166972.0625
name: model.layers.5.self_attn.q_proj.weight, type: torch.int8, ratio: 0.03128143027424812, diff: 2133.954833984375, norm: 68217.9453125
name: model.layers.5.self_attn.k_proj.weight, type: torch.int8, ratio: 0.03153615444898605, diff: 954.8895263671875, norm: 30279.201171875
name: model.layers.5.self_attn.v_proj.weight, type: torch.int8, ratio: 0.024215320125222206, diff: 959.692138671875, norm: 39631.609375
name: model.layers.5.self_attn.o_proj.weight, type: torch.int8, ratio: 0.01302114874124527, diff: 2110.637939453125, norm: 162093.0625
name: model.layers.5.mlp.gate_proj.weight, type: torch.int8, ratio: 0.04962487146258354, diff: 3891.287841796875, norm: 78414.0625
name: model.layers.5.mlp.up_proj.weight, type: torch.int8, ratio: 0.021826080977916718, diff: 4465.49365234375, norm: 204594.390625
name: model.layers.6.self_attn.q_proj.weight, type: torch.int8, ratio: 0.029902955517172813, diff: 2041.4962158203125, norm: 68270.71875
name: model.layers.6.self_attn.k_proj.weight, type: torch.int8, ratio: 0.029383067041635513, diff: 913.0739135742188, norm: 31074.833984375
name: model.layers.6.self_attn.v_proj.weight, type: torch.int8, ratio: 0.019457491114735603, diff: 924.6301879882812, norm: 47520.5234375
name: model.layers.6.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013628070242702961, diff: 2189.231689453125, norm: 160641.359375
name: model.layers.6.mlp.gate_proj.weight, type: torch.int8, ratio: 0.049490898847579956, diff: 3935.803955078125, norm: 79525.8125
name: model.layers.6.mlp.up_proj.weight, type: torch.int8, ratio: 0.01811789907515049, diff: 4398.74072265625, norm: 242784.25
name: model.layers.7.self_attn.q_proj.weight, type: torch.int8, ratio: 0.025134947150945663, diff: 1979.947509765625, norm: 78772.6953125
name: model.layers.7.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02612118422985077, diff: 884.8525390625, norm: 33874.90234375
name: model.layers.7.self_attn.v_proj.weight, type: torch.int8, ratio: 0.01661611534655094, diff: 902.1707153320312, norm: 54294.92578125
name: model.layers.7.self_attn.o_proj.weight, type: torch.int8, ratio: 0.012937701307237148, diff: 2107.434326171875, norm: 162890.9375
name: model.layers.7.mlp.gate_proj.weight, type: torch.int8, ratio: 0.0410023108124733, diff: 4179.1640625, norm: 101925.0859375
name: model.layers.7.mlp.up_proj.weight, type: torch.int8, ratio: 0.013864054344594479, diff: 4436.69091796875, norm: 320013.96875
name: model.layers.8.self_attn.q_proj.weight, type: torch.int8, ratio: 0.030233800411224365, diff: 1937.9573974609375, norm: 64099.03515625
name: model.layers.8.self_attn.k_proj.weight, type: torch.int8, ratio: 0.029931895434856415, diff: 867.2127685546875, norm: 28972.865234375
name: model.layers.8.self_attn.v_proj.weight, type: torch.int8, ratio: 0.019138505682349205, diff: 877.4776611328125, norm: 45848.80859375
name: model.layers.8.self_attn.o_proj.weight, type: torch.int8, ratio: 0.014235821552574635, diff: 2254.1005859375, norm: 158340.046875
name: model.layers.8.mlp.gate_proj.weight, type: torch.int8, ratio: 0.030146241188049316, diff: 4219.08056640625, norm: 139953.78125
name: model.layers.8.mlp.up_proj.weight, type: torch.int8, ratio: 0.012580775655806065, diff: 4491.81103515625, norm: 357037.6875
name: model.layers.9.self_attn.q_proj.weight, type: torch.int8, ratio: 0.024546397849917412, diff: 1901.8375244140625, norm: 77479.2890625
name: model.layers.9.self_attn.k_proj.weight, type: torch.int8, ratio: 0.026142384856939316, diff: 850.0382080078125, norm: 32515.7109375
name: model.layers.9.self_attn.v_proj.weight, type: torch.int8, ratio: 0.01653604954481125, diff: 866.7888793945312, norm: 52418.13671875
name: model.layers.9.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013727910816669464, diff: 2144.469482421875, norm: 156212.375
name: model.layers.9.mlp.gate_proj.weight, type: torch.int8, ratio: 0.015627698972821236, diff: 4358.51904296875, norm: 278897.03125
name: model.layers.9.mlp.up_proj.weight, type: torch.int8, ratio: 0.012260302901268005, diff: 4513.73046875, norm: 368158.15625
name: model.layers.10.self_attn.q_proj.weight, type: torch.int8, ratio: 0.019484924152493477, diff: 1892.687255859375, norm: 97135.984375
name: model.layers.10.self_attn.k_proj.weight, type: torch.int8, ratio: 0.020146753638982773, diff: 846.4537963867188, norm: 42014.40234375
name: model.layers.10.self_attn.v_proj.weight, type: torch.int8, ratio: 0.015298087149858475, diff: 860.6235961914062, norm: 56256.94140625
name: model.layers.10.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013724853284657001, diff: 2174.587890625, norm: 158441.609375
name: model.layers.10.mlp.gate_proj.weight, type: torch.int8, ratio: 0.01642773672938347, diff: 4315.759765625, norm: 262711.78125
name: model.layers.10.mlp.up_proj.weight, type: torch.int8, ratio: 0.012257607653737068, diff: 4485.9423828125, norm: 365972.09375
name: model.layers.11.self_attn.q_proj.weight, type: torch.int8, ratio: 0.025840317830443382, diff: 1876.4403076171875, norm: 72616.765625
name: model.layers.11.self_attn.k_proj.weight, type: torch.int8, ratio: 0.026256168261170387, diff: 839.5451049804688, norm: 31975.15625
name: model.layers.11.self_attn.v_proj.weight, type: torch.int8, ratio: 0.0185511726886034, diff: 851.81689453125, norm: 45917.14453125
name: model.layers.11.self_attn.o_proj.weight, type: torch.int8, ratio: 0.014407520182430744, diff: 2241.04638671875, norm: 155546.984375
name: model.layers.11.mlp.gate_proj.weight, type: torch.int8, ratio: 0.015647761523723602, diff: 4367.98779296875, norm: 279144.5625
name: model.layers.11.mlp.up_proj.weight, type: torch.int8, ratio: 0.012095371261239052, diff: 4506.537109375, norm: 372583.625
name: model.layers.12.self_attn.q_proj.weight, type: torch.int8, ratio: 0.024187447503209114, diff: 1870.173828125, norm: 77320.015625
name: model.layers.12.self_attn.k_proj.weight, type: torch.int8, ratio: 0.024720769375562668, diff: 836.637939453125, norm: 33843.5234375
name: model.layers.12.self_attn.v_proj.weight, type: torch.int8, ratio: 0.015031354501843452, diff: 863.4193725585938, norm: 57441.22265625
name: model.layers.12.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013082439079880714, diff: 2062.27783203125, norm: 157637.109375
name: model.layers.12.mlp.gate_proj.weight, type: torch.int8, ratio: 0.013580228202044964, diff: 4382.01318359375, norm: 322675.96875
name: model.layers.12.mlp.up_proj.weight, type: torch.int8, ratio: 0.011886738240718842, diff: 4470.427734375, norm: 376085.3125
name: model.layers.13.self_attn.q_proj.weight, type: torch.int8, ratio: 0.024340417236089706, diff: 1851.745361328125, norm: 76076.9765625
name: model.layers.13.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02489669993519783, diff: 828.7152709960938, norm: 33286.1484375
name: model.layers.13.self_attn.v_proj.weight, type: torch.int8, ratio: 0.015921635553240776, diff: 845.7872314453125, norm: 53121.87890625
name: model.layers.13.self_attn.o_proj.weight, type: torch.int8, ratio: 0.013658344745635986, diff: 2135.68017578125, norm: 156364.5
name: model.layers.13.mlp.gate_proj.weight, type: torch.int8, ratio: 0.013545147143304348, diff: 4332.33984375, norm: 319844.4375
name: model.layers.13.mlp.up_proj.weight, type: torch.int8, ratio: 0.011848940514028072, diff: 4426.3232421875, norm: 373562.78125
name: model.layers.14.self_attn.q_proj.weight, type: torch.int8, ratio: 0.022531045600771904, diff: 1831.218505859375, norm: 81275.34375
name: model.layers.14.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02354077249765396, diff: 819.1190185546875, norm: 34795.7578125
name: model.layers.14.self_attn.v_proj.weight, type: torch.int8, ratio: 0.014983373694121838, diff: 839.9970092773438, norm: 56061.94140625
name: model.layers.14.self_attn.o_proj.weight, type: torch.int8, ratio: 0.01279615517705679, diff: 2059.6689453125, norm: 160959.984375
name: model.layers.14.mlp.gate_proj.weight, type: torch.int8, ratio: 0.01346433162689209, diff: 4309.7685546875, norm: 320087.8125
name: model.layers.14.mlp.up_proj.weight, type: torch.int8, ratio: 0.01179899089038372, diff: 4401.22802734375, norm: 373017.3125
name: model.layers.15.self_attn.q_proj.weight, type: torch.int8, ratio: 0.021636903285980225, diff: 1816.657958984375, norm: 83961.0859375
name: model.layers.15.self_attn.k_proj.weight, type: torch.int8, ratio: 0.023116128519177437, diff: 809.8870239257812, norm: 35035.58203125
name: model.layers.15.self_attn.v_proj.weight, type: torch.int8, ratio: 0.013227755203843117, diff: 847.7222290039062, norm: 64086.62890625
name: model.layers.15.self_attn.o_proj.weight, type: torch.int8, ratio: 0.012253179214894772, diff: 1981.3104248046875, norm: 161697.65625
name: model.layers.15.mlp.gate_proj.weight, type: torch.int8, ratio: 0.013725778087973595, diff: 4280.82568359375, norm: 311882.1875
name: model.layers.15.mlp.up_proj.weight, type: torch.int8, ratio: 0.011839590966701508, diff: 4381.7177734375, norm: 370090.3125
name: model.layers.16.self_attn.q_proj.weight, type: torch.int8, ratio: 0.025459425523877144, diff: 1805.784912109375, norm: 70927.953125
name: model.layers.16.self_attn.k_proj.weight, type: torch.int8, ratio: 0.02611532062292099, diff: 807.980224609375, norm: 30938.935546875
name: model.layers.16.self_attn.v_proj.weight, type: torch.int8, ratio: 0.014649096876382828, diff: 838.5851440429688, norm: 57244.8359375
